24724	indian_journal_of_radiology_and_imaging	0	6
24505	analog_science_fiction_and_fact_november_2005	0	2
28342	crop_preparation_services_except_cotton	0	1
413	north_carolina	0	1
6554	wrestling_at_the_1996_summer_olympics_-_men's_greco-roman_heavyweight	0	1
31559	shotwell	0	1
31125	laperm	0	1
6691	evolution_from_molecules_to_men	0	2
22768	nutrients	0	6
38577	journal_of_immunology	0	6
32436	the_kobzar_of_the_ukraine	0	2
32526	history_ireland	0	4
37683	born_with_style	0	4
37905	amazing_stories_september_1930	0	2
21078	white_rose	0	1
31716	crossed_genres_issue_18:_eastern_may_2010	0	4
17512	north_carolina_commissioner_of_insurance_election_2008	0	1
7651	wagner	0	1
8501	billy_harlan	0	1
39944	arkansas_times	0	5
35915	unifying_abstractions	0	0
7548	massage_therapist	0	1
14102	foundations_of_the_metaphysics_of_morals	0	2
6280	yakym_somko	0	1
1753	oliver_cromwell	0	1
9110	david's_lament_over_saul_and_jonathan	0	2
26363	amazing_stories_february_1968	0	4
18763	michael_banks	0	1
15087	friday	0	1
20377	the_ruin	0	2
566	john_wesley	0	1
27623	bandaran_adepts	0	1
19035	quincy_morgan	0	1
6214	the_magazine_of_fantasy_&_science_fiction_december_1987	0	4
27074	roo	0	1
16957	dead_of_winter	0	2
38451	die_arena_(loverboys)	0	2
12192	loneliness	0	2
14593	postmodernism	0	2
5094	ice_hockey_player	0	1
35062	poppydawn	0	1
35569	mr._cullen	0	1
30249	sphynx_cat	0	1
37313	tan	0	1
36386	mark_allen_macphail	0	1
27762	filmnews	0	5
2254	anarchy	0	4
9209	natural_history_may_2000	0	2
4263	fabricated_metal_product_manufacturing	0	1
14434	groundwork_of_the_metaphysics_of_morals	0	2
37486	locus_#521_june_2004	0	2
28686	the_panda's_peculiar_thumb	0	2
20872	group_processes_&_intergroup_relations	0	6
5557	other_poultry_production	0	1
26038	rural_planner	0	1
25949	switching_controllers:_realization_initialization_and_stability	0	0
3365	aphrodite	0	1
15385	gossip_girl	0	1
10664	the_financial	0	5
32460	scientologists'_matriarch_surrenders	0	2
34141	english_setter	0	1
28242	black_film_review	0	4
7825	alex_rider	0	1
27185	aerospace_engineer	0	1
27463	esquire	0	4
30184	chess_metaphors:_artificial_intelligence_and_the_human_mind	0	2
28295	fremont_times_indicator	0	5
23826	galaxy_february_1974	0	4
39633	bmj	0	6
2759	metamorphoses	0	2
37596	international_news_service_v._associated_press	0	1
28560	cemetery_dance_#23_spring_1996	0	4
7200	jack_kerouac	0	1
3856	selling_taxonomy:_a_blind_alley?	0	6
18655	some_words_with_a_mummy	0	2
37305	corporate_librarian	0	1
